Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Passed,Sesotho,English,Maths
S00276,12.3,97.9,79.4,No,Doctorate,Yes,81.71051737131636,85.13166862595948,84.20251715962492
S00277,11.0,106.1,57.5,,Associate,Yes,58.49529847786735,65.28569576946859,54.993884815668665
S00278,7.0,74.3,60.7,Yes,Master,No,57.69891561420603,60.53719986522868,59.279660901277126
S00279,10.3,86.6,59.9,No,Doctorate,Yes,60.24901042495009,62.81099462272409,58.18772691431154
S00280,8.1,63.7,63.5,Yes,Doctorate,No,61.573432015691196,60.682529389276304,63.00225238879556
S00281,10.6,33.7,59.5,No,,No,60.06758672625624,49.17176603390225,57.65365628167457
S00282,13.3,57.1,32.5,Yes,High School,No,35.81065337260523,28.03238759682472,21.67646366583924
S00283,17.9,75.27632340559882,83.6,No,Bachelor,Yes,91.53008408072675,82.05827983662898,89.80095760077559
S00284,3.8,77.8,55.2,No,Associate,Yes,49.01092250586576,55.90484640999733,51.94817448869732
S00285,20.7,73.0,59.4,Yes,Doctorate,Yes,70.06516687328133,58.895119475409075,57.528715426214845
S00286,0.2,69.4,62.1,No,High School,Yes,52.33956100238749,60.69177192741267,61.13487202883073
S00287,9.2,63.5,72.9,,,No,72.14107452482209,70.02683483997255,75.52218348839389
S00288,12.9,81.9,57.6,No,Doctorate,Yes,60.541586032422885,59.319312723561325,55.13522523253959
S00289,11.4,47.7,81.0,No,High School,No,82.40495933867517,74.1805411081318,86.32945541571908
S00290,6.9,91.0,93.1,Yes,,Yes,89.98650240089702,97.11031355665743,100.0
S00291,9.0,63.3,89.5,No,Doctorate,Yes,88.45938874821363,86.56824555616798,97.67992637541724
S00292,7.5,116.3,68.8,Yes,Associate,No,66.33499532670584,79.13549126346973,70.06575821820871
S00293,7.1,68.7,56.4,Yes,Associate,No,53.453176215278944,54.82342230120142,53.5172738783577
S00294,14.2,65.4,56.0,Yes,Bachelor,No,60.24801048510513,53.5991213831331,52.983858192933205
S00295,11.8,63.7,59.5,No,Bachelor,Yes,61.285077429825236,56.686569054455475,57.65127545840304
S00296,6.5,65.6,52.2,Yes,High School,Yes,48.73545202369673,49.84898695388935,47.94535654858972
S00297,14.5,87.1,71.2,No,High School,No,75.69799937716625,74.23614029212366,73.27908039944444
S00298,11.5,74.2,65.44010682523813,No,Doctorate,No,66.97660442962118,65.22872581828577,64.3078013169888
S00299,14.1,94.7,64.8,Yes,Associate,Yes,68.86431059419479,69.73540832980746,64.71836182137945
S00300,13.1,84.3,60.4,Yes,Associate,No,63.54814420961806,62.7221073346689,58.8604660716234
S00301,5.9,75.6,65.44010682523813,No,High School,Yes,61.29513177062777,65.59756912265789,67.69598020231322
S00302,7.2,82.5,68.8,Yes,Doctorate,No,65.99909479901515,70.66477167799329,70.07968298422051
S00303,13.7,98.9,59.7,Yes,High School,Yes,63.436468025616314,65.6817344408186,57.933001470523344
S00304,13.1,88.1,62.8,,Bachelor,Yes,65.85185132716732,66.08347981525498,62.05841346332627
S00305,9.9,80.6,62.8,No,Bachelor,No,62.69549203017926,64.20278496720273,62.05302485533678
S00306,10.6,83.5,75.1,Yes,Master,Yes,75.6866369165439,77.21371277504295,78.4537650332881
S00307,16.4,51.9,53.3,No,High School,No,59.68832447894212,47.5365758217409,49.409530114198
S00308,7.0,126.4,58.0,Yes,Doctorate,Yes,55.04214305582085,70.85848093127481,55.673101947964675
S00309,12.7,85.6,36.5,No,Associate,Yes,39.23548690585019,39.14062860315572,27.000163036507487
S00310,9.0,87.6,48.9,Yes,Master,No,47.88903673783053,52.03957346277502,43.524878042191006
S00311,8.9,75.27632340559882,61.5,Yes,Master,,60.411593983863895,61.3565380597769,60.318889405454215
S00312,15.5,29.0,58.4,No,Associate,Yes,63.89388425993595,46.91215948157773,56.21509933004664
S00313,14.1,69.7,35.6,No,Bachelor,No,39.72708174494015,34.27328207367971,25.787783185950467
S00314,14.1,76.5,72.9,Yes,Doctorate,Yes,76.96754818000319,73.27973568030659,75.52534159078483
S00315,16.5,58.5,51.8,Yes,Bachelor,No,58.32739403577164,47.6858108905691,47.397103543167574
S00316,10.1,75.27632340559882,40.7,Yes,Associate,No,40.8050192081638,36.5422339593293,32.59905884635414
S00317,13.4,68.2,70.5,No,Master,No,73.90976485647482,68.80374018720359,72.3217985715973
S00318,8.4,90.4,77.5,No,Master,No,75.94866621703272,81.35764421774024,81.67011428352082
S00319,11.6,100.1,100.0,Yes,Bachelor,Yes,100.0,100.0,87.81360132184622
S00320,9.3,78.4,75.2,Yes,,No,74.54928472816158,76.05481477469846,78.61213514512752
S00321,10.5,63.7,61.8,Yes,Doctorate,Yes,62.284979824963585,58.96310637049531,60.7214043099805
S00322,13.0,67.8,61.2,,Bachelor,No,64.17578512718457,59.38807729927111,59.921525951742765
S00323,5.9,77.0,48.2,Yes,High School,Yes,44.10889658383264,48.697670011300225,42.60067104756675
S00324,20.5,79.4,62.7,Yes,Doctorate,No,73.1619363784273,63.790150621712705,61.92411589044749
S00325,9.962744375740034,83.7,63.6,No,Master,,58.569913092501494,65.7747959308705,63.14396448331335
S00326,3.9,66.2,98.8,Yes,Master,Yes,92.72905693606134,96.60320058041766,100.0
S00327,15.8,85.6,72.8,No,Master,No,78.59055436750033,75.44645566252399,75.41018687113429
S00328,14.0,84.0,65.44010682523813,No,High School,No,69.39842029505282,67.69129299902986,65.42779975383509
S00329,13.1,67.1,82.7,Yes,High School,Yes,85.82059908526078,80.72453621730442,88.60997525352518
S00330,13.1,40.6,78.3,Yes,Associate,Yes,81.4417275463214,69.70254488878504,82.72537964162876
S00331,9.9,57.3,43.2,No,Associate,Yes,43.13876613576543,38.7753165923403,35.929996087663994
S00332,5.5,106.4,74.9,Yes,Bachelor,Yes,70.41372814257085,82.73797663063702,78.20763957914892
S00333,10.4,41.1,66.5,Yes,High School,Yes,66.87902279096863,58.032142034757555,66.98844374203168
S00334,6.6,101.4,54.5,No,Associate,No,51.11419144243944,61.08761120986611,50.9979462157156
S00335,14.9,40.4,49.5,No,Master,Yes,54.37559866708875,40.857095499835424,44.329578719788344
S00336,9.3,59.5,62.8,Yes,Associate,Yes,62.064713092489306,58.934248864552586,62.066335130322145
S00337,5.9,67.5,64.8,Yes,Associate,Yes,60.67251401603744,62.92640506877391,64.74833245561003
S00338,8.4,110.6,82.2,Yes,High School,No,80.59307079173503,91.11151541476553,87.94271410374085
S00339,12.1,75.5,31.2,Yes,Doctorate,No,33.26465727137812,31.3306547885009,19.93931603075722
S00340,7.2,70.7,46.1,Yes,Doctorate,Yes,43.28137723598013,45.02997419619152,39.805649889438094
S00341,5.9,56.3,67.9,No,Associate,Yes,63.78889802216785,63.223269833864975,68.87899425232186
S00342,11.2,85.4,62.9,No,Bachelor,No,64.11843605745956,65.50980473377959,62.20725102318093
S00343,11.2,64.7,66.7,,Associate,Yes,67.92483285554361,64.13640777714515,67.25201066411599
S00344,7.5,70.4,58.1,Yes,Master,No,55.56528412314435,56.954980537782156,55.8081032816806
S00345,7.6,67.8,68.7,,Master,Yes,66.3448084719084,66.90822747507394,69.94377012620173
S00346,11.2,89.4,41.2,Yes,Associate,Yes,42.36024968678819,44.7993108729294,33.25355694646196
S00347,2.8,90.2,96.5,No,Bachelor,No,89.25957829251338,100.0,100.0
S00348,3.0,57.2,71.3,No,Master,No,64.26268112811722,66.84805756917832,73.38828205713648
S00349,6.4,62.5,71.9,No,Bachelor,No,68.30777889373783,68.76371004296391,74.18642790512267
S00350,8.9,60.5,49.0,No,Master,No,47.932764241440765,45.37060687327944,43.669774325845154
S00351,11.6,78.7,65.44010682523813,Yes,High School,No,66.99464465322815,66.35686701400854,62.49695196547409
S00352,17.4,93.1,72.7,No,Associate,No,80.07678108474776,77.23347426229111,75.25623879041655
S00353,14.3,78.9,59.7,Yes,Bachelor,No,63.9882981160101,60.68332663045052,57.948547733146526
S00354,9.2,31.2,69.0,Yes,Bachelor,No,68.20030735018287,58.04676152753659,70.34025851371267
S00355,9.9,75.27632340559882,53.3,Yes,Bachelor,Yes,53.20491896048655,57.09876593133476,49.402663762227895
S00356,5.0,48.0,44.9,Yes,Associate,Yes,39.887353176810954,38.155045660564454,38.209424813103055
S00357,9.9,60.7,81.7,Yes,High School,Yes,81.60743432003805,78.1237980477302,87.25422304871391
S00358,8.6,79.0,51.6,No,,No,50.15670680539931,52.592156825252104,47.117912193964465
S00359,11.6,73.3,78.6,Yes,Master,No,80.21359280169044,78.18057071382053,83.14932936254945
S00360,5.9,92.5,52.4,No,Doctorate,Yes,48.263845282238385,56.763676003470636,48.20706070838668
S00361,12.6,62.8,65.44010682523813,No,Bachelor,Yes,68.036839396444,62.386343663743496,64.64741527427759
S00362,17.7,55.7,59.2,Yes,Doctorate,No,66.86369456501289,54.366931085549794,57.264880783834
S00363,9.5,68.8,61.8,No,High School,No,61.25619925771571,60.24178637457125,60.74901858957755
S00364,12.0,94.5,76.4,Yes,Master,Yes,78.40855861049471,81.28509667821407,80.18997258216027
S00365,13.5,87.6,89.5,Yes,Associate,No,92.95071995855557,92.64836435541076,97.65940205804769
S00366,9.962744375740034,76.7,62.1,No,Master,No,60.09389764057082,62.53574003961209,61.14131113395588
S00367,-1.0,101.5,66.8,No,,No,67.92046240905208,73.42981594001428,67.4056501417831
S00368,10.1,97.9,61.0,Yes,Doctorate,No,61.06296200390897,66.72428121402578,59.65281438366501
S00369,10.5,90.8,66.3,Yes,Master,Yes,66.78838049274415,70.24241118071383,66.73312029407717
S00370,9.962744375740034,51.4,54.2,No,Master,No,50.33495108072267,48.31008088325708,50.61067711353668
S00371,10.1,90.7,49.5,No,Doctorate,Yes,49.62255087129471,53.416195186539355,44.32192544130508
S00372,12.5,71.0,69.9,,High School,Yes,72.38999145622725,68.88820876770912,71.52480598010378
S00373,17.3,75.27632340559882,68.3,Yes,Bachelor,Yes,75.5557180389752,66.32527884645458,69.41568652706425
S00374,14.8,75.27632340559882,82.0,No,Associate,Yes,86.79635413042604,78.58724264361396,87.67998584723586
S00375,20.8,71.6,65.7,No,Bachelor,Yes,76.46591228755779,64.84141718057829,65.94677366319854
S00376,6.2,62.5,64.3,No,High School,Yes,60.46326218555975,61.17123122424642,64.0639245322346
S00377,14.4,78.4,72.8,No,Associate,No,77.16160318360339,73.64877149975536,75.3882241281992
S00378,10.9,71.5,100.0,Yes,,Yes,100.0,99.13528419493998,100.0
S00379,20.9,79.4,62.6,No,Doctorate,No,73.54901466608837,63.70269246322531,61.807920264196405
S00380,6.0,86.1,26.4,Yes,Associate,No,22.358508573224242,29.166357689940337,13.524994800935147
S00381,5.8,69.1,49.2,No,Associate,No,45.00139078909612,47.72817414239093,43.94912274928226
S00382,7.0,60.3,81.1,Yes,High School,No,78.10303677277989,77.41353385975316,86.45090785653807
S00383,-0.6,34.9,65.44010682523813,Yes,Master,Yes,54.8206282036891,55.408093669919026,73.96769075163917
S00384,7.4,90.4,85.0,No,Associate,Yes,82.3712248915962,88.85326858283752,91.66730321604055
S00385,6.2,76.6,58.4,Yes,Associate,No,54.604336692231506,58.79382631540243,56.205937477299585
S00386,10.8,71.5,60.1,No,Doctorate,No,60.85196893238104,59.21911809794192,58.458081581177304
S00387,11.7,98.4,76.1,No,Bachelor,Yes,77.80877987888579,81.95958191263654,79.79848014679739
S00388,19.4,49.2,74.0,Yes,Doctorate,No,83.38085419607943,67.55739403307338,77.00107996271127
S00389,9.962744375740034,76.1,65.44010682523813,Yes,Bachelor,Yes,70.19222601616838,65.7213056347954,53.01183789739848
S00390,7.1,55.7,65.6,Yes,Bachelor,Yes,62.71548172168798,60.779706797647,65.81610862250484
S00391,5.5,88.1,64.2,No,Associate,No,59.70792664325821,67.48002927088109,63.930591021359994
S00392,12.5,30.5,47.7,Yes,High School,No,50.15959585753253,36.56929360445443,41.939256807458605
S00393,3.4,91.1,56.0,No,Bachelor,No,49.39883396489679,60.02007831367933,53.0137684463374
S00394,19.2,90.3,69.0,Yes,Master,Yes,78.15729382927177,72.81330093583136,70.31997647801293
S00395,15.9,56.5,61.7,No,High School,No,67.59720060360644,57.08493783432296,60.611717266062364
S00396,7.7,76.3,79.0,No,High School,No,76.65412173947648,79.3316985453472,83.66004993232478
S00397,9.962744375740034,57.0,91.4,Yes,Master,No,82.83432735454562,86.89238329990138,100.0
S00398,16.8,83.6,79.2,Yes,Bachelor,Yes,85.96936187082707,81.33798230306034,83.92632230445415
S00399,9.4,91.4,71.7,Yes,Bachelor,,71.12730077373692,75.80114553856335,73.93511811909639
S00400,16.2,54.9,62.8,Yes,Doctorate,,68.9890815598673,57.775101670811985,62.05660346075409
S00401,2.0,49.1,76.9,No,Doctorate,,68.92786170602817,70.4162567156159,80.881531690776
S00402,7.0,96.9,55.7,Yes,Bachelor,No,52.70312488523114,61.18218575350119,52.58675297925133
S00403,9.962744375740034,113.8,56.8,Yes,Associate,No,56.82621849859091,66.5058529575573,54.06515793792981
S00404,10.2,84.9,46.5,No,Doctorate,No,46.73490296882371,48.97223528301046,40.342426032282354
S00405,7.7,86.4,41.7,Yes,Associate,No,39.44967264260379,44.54220744246061,33.948291566959426
S00406,13.1,75.27632340559882,84.2,No,,Yes,87.31424966173749,82.53979710420576,90.60335847697738
S00407,4.7,78.6,69.0,Yes,Master,No,63.66189785308703,69.90014002940096,70.34960047361656
S00408,9.3,82.0,73.0,No,Associate,No,72.28810257489353,74.75360642619785,75.65651268931697
S00409,10.6,71.3,63.1,Yes,Doctorate,No,63.701478158559496,62.18713532102592,62.46785100892591
S00410,12.6,75.27632340559882,93.3,No,Associate,Yes,95.87219417029374,100.0,100.0
S00411,13.6,78.5,91.4,No,,Yes,94.95807439044445,92.28372378017248,100.0
S00412,4.4,81.1,64.7,Yes,Master,Yes,59.07678954081066,66.22800005074146,64.61658196924655
S00413,2.3,71.8,64.6,No,Doctorate,No,56.92942914632188,63.79018474830076,64.45911455780968
S00414,9.962744375740034,73.8,61.7,Yes,Doctorate,Yes,68.08838410949255,61.39830362282945,60.59962812700448
S00415,11.7,75.27632340559882,48.3,Yes,Bachelor,Yes,49.96157005989796,54.3935513557115,42.72623610947149
S00416,6.3,77.9,58.9,No,Bachelor,No,55.15756731721723,59.629530155141104,56.85284588249683
S00417,17.8,78.4,60.3,Yes,High School,Yes,68.05575987761262,61.1464752625597,58.72413658080121
S00418,10.6,78.6,31.7,Yes,Bachelor,No,32.278373171464295,32.61101038946372,20.614926551887258
S00419,15.9,67.7,30.8,Yes,Bachelor,No,36.696485920319134,28.977436815429137,19.40860708604896
S00420,10.3,46.8,64.0,No,Bachelor,Yes,64.33759240705055,56.96029992173056,63.67880866955042
S00421,20.3,106.5,77.5,No,Bachelor,Yes,87.80373962440993,85.36287073555808,81.66210325874887
S00422,18.8,75.27632340559882,53.4,No,,Yes,62.17670421221602,58.74147005950014,49.548583065539745
S00423,8.8,100.0,91.2,Yes,Bachelor,No,89.95517925760464,97.44521826142444,99.94848190644433
S00424,14.9,53.5,60.8,No,Bachelor,Yes,65.65785475477178,55.43740565473727,59.393906031886544
S00425,13.2,103.9,52.3,Yes,High School,No,55.52687974792573,59.52460127321301,48.06447647438574
S00426,16.8,114.3,43.6,Yes,Doctorate,Yes,50.44315778766175,53.434353935126396,36.48071888525363
S00427,5.2,95.9,66.5,No,Associate,No,61.67538269709948,71.72411207136396,66.98772558895878
S00428,9.962744375740034,108.0,34.8,Yes,Associate,Yes,38.230257299992196,43.03911206260156,24.748614319271333
S00429,9.962744375740034,91.0,53.8,No,,Yes,59.09212243424793,57.78924304129885,50.05115203042246
S00430,1.2,58.1,65.7,No,High School,No,56.90630256788443,61.46696198310026,65.92319404968401
S00431,4.1,75.27632340559882,44.0,No,Associate,Yes,38.083707436671126,46.538159352161045,37.01284608206169
S00432,-0.2,75.27632340559882,57.2,No,Doctorate,No,47.0038391111995,52.09828650112384,54.586665197643796
S00433,8.7,63.1,65.4,Yes,Master,Yes,64.05296582777721,62.413129307501436,65.52381120889231
S00434,13.6,81.3,46.7,No,Associate,Yes,50.28771127897981,48.28140214294635,40.61243259584933
S00435,17.5,78.6,74.8,Yes,Bachelor,,82.31178526048014,75.71009235440049,78.05429499011709
S00436,9.962744375740034,84.3,79.1,Yes,Master,Yes,79.47047390209887,81.41537703168031,83.80875806116946
S00437,18.1,39.2,65.44010682523813,,High School,Yes,73.5831845530946,56.47966185661575,60.38672703497386
S00438,3.1,75.27632340559882,62.0,Yes,Associate,,55.099492708925546,61.22881026621232,60.9981956900833
S00439,1.5,86.0,63.1,Yes,High School,Yes,54.58308780322423,65.84499248832769,62.477450046852496
S00440,9.7,90.0,70.2,Yes,Bachelor,No,69.92226150551691,73.94186836279621,71.93435534035153
S00441,11.9,91.3,60.5,Yes,Bachelor,Yes,62.42032724469654,64.56886490291635,59.011838019935446
S00442,9.8,80.0,54.2,Yes,High School,Yes,54.03652625952954,55.45629130528312,50.588310593225145
S00443,-0.3,67.4,49.1,No,Bachelor,No,38.76278949980062,47.20387925011272,43.81635678487533
S00444,9.6,85.0,65.44010682523813,No,Bachelor,Yes,64.99450662767418,67.94746125111833,69.6225126893505
S00445,3.5,69.0,56.3,Yes,Master,No,49.77765249747573,54.80143442354891,53.40547927100324
S00446,13.3,93.0,65.44010682523813,No,,No,68.78846956938833,69.94538875973271,61.55765432572263
S00447,11.8,83.5,80.7,Yes,Doctorate,Yes,82.53299123048424,82.83653976647233,85.93566208923306
S00448,5.3,73.8,67.2,No,Associate,No,62.500601068363224,66.89138926606164,67.92308229365585
S00449,7.4,59.6,49.7,No,,No,47.130665413316535,45.85502441121241,44.58833634540515
S00450,4.7,97.4,65.44010682523813,Yes,High School,,60.14403921579338,71.03748402792858,64.46419966961867
S00451,9.7,86.2,50.5,Yes,Bachelor,No,50.186604513634144,53.295247231709304,45.651199603542906
S00452,14.8,117.1,65.44010682523813,Yes,High School,No,70.21581842774432,75.95495520820674,59.53677050914818
S00453,-1.0,85.5,56.8,No,Associate,Yes,51.87136976832228,59.431096319964716,54.07360468404793
S00454,12.5,87.2,61.9,No,High School,No,64.42023257758922,64.94958445391711,60.875816450052056
S00455,7.3,45.7,55.7,No,Associate,Yes,53.0487119081378,48.37365592301501,52.613454138208375
S00456,6.0,81.2,65.44010682523813,Yes,Bachelor,Yes,61.47574266392641,66.99252872287843,68.14877857478058
S00457,9.5,68.7,74.8,No,Master,Yes,74.2648482002272,73.2173587333777,78.05636224760858
S00458,4.8,91.5,54.4,No,Doctorate,Yes,49.22378838790313,58.53216144204555,50.86029428800702
S00459,7.2,81.7,62.4,No,Master,No,59.63175347326409,64.0734222157954,61.52188412282966
S00460,4.0,94.7,57.9,No,Associate,Yes,51.91061053705576,62.82636590512961,55.545651900030435
S00461,19.8,117.7,50.2,Yes,Master,Yes,60.02362566458195,60.862975569809734,45.25276157525251
S00462,10.2,59.0,67.4,No,Doctorate,No,67.57631775985865,63.40818847273884,68.1864599880148
S00463,6.5,93.9,36.8,No,Associate,No,33.30137246003707,41.53353279762693,27.3994317021492
S00464,11.1,88.7,50.6,Yes,High School,Yes,51.66989955367111,54.0179658340518,45.8039094344697
S00465,9.4,114.6,65.44010682523813,No,Doctorate,No,64.87846657678398,75.33658076464911,59.62369334704134
S00466,8.9,89.1,51.4,Yes,Doctorate,No,50.295152002333886,54.926922850158014,46.882443230101494
S00467,13.1,87.0,48.7,No,High School,No,51.77083350021713,51.707051973718706,43.27086840665867
S00468,13.8,92.0,65.44010682523813,Yes,,No,69.22764537547465,69.69737298038305,57.35928768333427
S00469,7.3,93.4,60.6,Yes,High School,Yes,57.94749426194736,65.206330544835,59.14149669990076
S00470,7.1,104.1,59.4,No,Associate,Yes,56.520908796776595,66.67185076130419,57.54419196859865
S00471,8.6,58.6,64.8,No,Master,No,63.424741514241774,60.70310735306756,64.7489473422296
S00472,-1.5,67.2,68.5,No,Bachelor,No,56.99039417632208,66.53830611137337,69.67852085550334
S00473,2.4,109.7,71.1,Yes,Master,Yes,63.52404468900723,79.77643059740251,73.12841894840939
S00474,16.8,35.8,52.9,Yes,Master,Yes,59.73437133722262,43.10642527301959,48.87737023421064
S00475,18.2,73.3,65.9,Yes,Doctorate,No,74.12483856750643,65.47635377900937,66.2084114751829
S00476,8.8,78.0,61.1,Yes,High School,No,59.85481980221811,61.84779993192084,59.790119828368944
S00477,12.9,71.5,63.4,Yes,Associate,Yes,66.28278481527883,62.51544060131084,62.86158512404189
S00478,11.6,106.6,58.1,No,High School,No,59.656250772717684,66.0047401657016,55.81292751350145
S00479,25.4,84.5,53.0,No,High School,Yes,68.3944040422762,55.3796889100079,48.98864351978962
S00480,15.6,67.3,61.3,,Master,Yes,66.89787455717288,59.36342947677381,60.07393044328426
S00481,9.4,62.3,57.9,Yes,Master,No,57.260412042596165,54.727953445013924,55.51922721065267
S00482,5.2,80.6,69.5,Yes,Master,Yes,64.72229779699788,70.90912789246543,70.99672242731535
S00483,2.0,98.3,79.2,No,High School,Yes,71.16776839871214,85.02977018601383,83.92564394105455
S00484,11.0,75.27632340559882,50.9,Yes,Bachelor,No,51.917318179336114,51.59204055683789,46.19739901865673
